id,name,address,coordinate_val,display_phone,genre,price,rating,review_count
xXZjekBXs6wFFpK1exZJnw,Pasta by Hudson,"1000 S 8th Ave,New York, NY 10019","(40.7670079145424, -73.9826598018408)",,Italian,$$,4,106
n9NAUB6ivkk45bUz3nm2AA,Grito Mexican Grill,"1555 Saint Nicholas Ave,New York, NY 10040","(40.85355, -73.93087)",(212) 795-0700,Mexican,$$,4,183
J_9-q-WFMWg5swNVzzZ_XA,Lupe's,"110 Ave Of The Americas,New York, NY 10013","(40.72369, -74.0045776)",(212) 966-1326,Mexican,$$,3.5,384
qYDoWRdntIApGW6fEUHWIQ,biricchino,"260 W 29th St,New York, NY 10001","(40.7488549, -73.9954826)",(212) 695-6690,Italian,$$,3.5,118
7l0uy47dEHXg2S1lA1s-EQ,Vote For Pedro Tequila & Tacos,"231 E 53rd St,New York, NY 10022","(40.75725, -73.96808)",(917) 265-8552,Mexican,$$,4,102
h40LTeM5HUstDtfXtQVcNA,Mama’s,"1301 40th Ave,Long Island, NY 11101","(40.755723, -73.941751)",(718) 784-7045,American,,4.5,2
SKoMUaQewpMdj1Mg8QvBNw,Nobu Downtown,"195 Broadway,New York, NY 10007","(40.711203, -74.008879)",(212) 219-0500,Japanese,$$$$,3.5,403
O2jCWIOWb-IhyZGZLTNNoA,Peking Kitchen II,"2162 8th Ave,New York, NY 10026","(40.80479, -73.954735)",(212) 222-7888,Chinese,$,3.5,16
fCphbZ6d5SbUUL0TTLcIPg,Yung City,"21 Eldridge St,New York, NY 10002","(40.71511, -73.993808)",(646) 613-0988,Chinese,$,4,1
o0G_zp_XgP6Pr-WY4LLHLQ,Omen Azen,"113 Thompson St,New York, NY 10012","(40.726, -74.00196)",(212) 925-8923,Japanese,$$$,3.5,108
KavW0SjAiElP2ajaexNQDQ,WK Restaurant,"69 Bayard St,New York, NY 10013","(40.7155, -73.99836)",(212) 227-1333,Chinese,$,4,82
Vs8kQ4R381y27AH018gLpg,Supper,"156 E 2nd St,New York, NY 10009","(40.7229, -73.98527)",(212) 477-7600,Italian,$$,4,1292
Xf6e3HaP0AgMBxY7dEDkOA,99 Favor Taste,"285 Grand St,New York, NY 10002","(40.7176199, -73.99249)",(646) 682-9162,Chinese,$$,4,1856
JBthOvTegHbrLDiVaCAy5Q,Bigoi Venezia,"1415 2nd Ave,New York, NY 10021","(40.770036, -73.9577755)",(917) 262-0680,Italian,$$,4.5,252
ssGhu4n3emZ9kEPVf371IQ,Cookshop,"156 10th Ave,New York, NY 10011","(40.7454251, -74.0056084)",(212) 924-4440,American,$$,4,2103
esqICCGgA28y8Cg-l6mPZQ,Hudson Yards Grill,"20 Hudson Yards,Fl 4,New York, NY 10001","(40.7533572, -74.0002527)",(212) 545-7600,American,$$$,3,149
OLSSJIp8pu5UlugTF7tuHA,Ootoya Chelsea,"8 W 18th St,New York, NY 10011","(40.738721, -73.99279)",(212) 255-0018,Japanese,$$,4,1402
P6mNpH4eBPA-42Z0PFEqtQ,Regina's Grocery,"27 Orchard St,New York, NY 10002","(40.715472, -73.991795)",(917) 261-5792,Italian,$$,4.5,51
vEMveTHn23hdT2_FhV7ctQ,Las Panteras Negras,"2130 2nd Ave,New York, NY 10029","(40.79279, -73.9405)",(917) 261-2568,Mexican,$$,4.5,36
BQRfaq0U75B5EEblBZ2Aqg,The Ribbon,"220 West 44th St,New York, NY 10036","(40.7576, -73.98693)",(212) 944-2474,American,,4,217
lynQoI3w_pzYfHGeuUU-Qg,Shu Jiao Fu Zhou Cuisine Restaurant,"118 Eldridge St,New York, NY 10002","(40.7184290357839, -73.9916928979573)",(212) 625-2532,Chinese,$,4.5,848
scjoZtbTQHi35xhAlUm2iQ,L'ADRESSE,"1065 Ave Of The Americas,New York, NY 10018","(40.75403, -73.98539)",(212) 221-2510,American,$$,4,622
FlZ1zdVEKWv7dwqm8Uw8-w,Raku,"342 E 6th St,New York, NY 10003","(40.7264988089246, -73.9866526052356)",(212) 228-1324,Japanese,$$,4.5,1070
4PeBRQZgHMW80J5YIaT39A,The Loyal,"289 Bleecker St,New York, NY 10014","(40.7321627859791, -74.0033025943349)",(212) 488-5800,American,$$,4,205
d8ccb-rxYqbHL5P2xrYfVQ,ll Gnocchi,"118 E 116th St,New York, NY 10029","(40.798699, -73.9424344)",(917) 775-0549,Mexican,,3.5,5
iu8nqOMFdUPg201QMkrGJw,American Whiskey,"247 W 30th St,New York, NY 10001","(40.7493, -73.99414)",(212) 967-1070,American,$$,3.5,325
hKdvsbuQRtjajWYwjaoOQw,Tavern on the Green,"67 Central Park W,New York, NY 10023","(40.772194, -73.9776)",(212) 877-8684,American,$$$,3.5,1471
kJExyhre8kocF5gI9y4IDA,Villanelle,"15 E 12th St,New York, NY 10003","(40.73441, -73.99329)",(212) 989-2474,American,$$$,4.5,81
Jwb556DrGTEZryeV7XgZmQ,Bar Primi,"325 Bowery,New York, NY 10003","(40.725639, -73.991714)",(212) 220-9100,Italian,$$,3.5,624
ZamvzoxEKiJEboO0ZUdogw,Amici Ristorante,"165 Mulberry St,New York, NY 10013","(40.71981, -73.99722)",(212) 203-2766,Italian,$$,3,7
XQM6A4RXSyBEh7V3-u_JQA,I Love Panzerotti,"220 Varick St,New York, NY 10014","(40.72901, -74.005)",(646) 596-7113,Italian,,4.5,35
6fJoZBw5gy_kTRb4pDergw,Neapolitan Express,"512 7th Ave,New York, NY 10018","(40.75338, -73.98913)",(646) 791-5480,Italian,,3.5,22
DMD9T2qmLopzy0JjQYtCag,Sunrise Chinese Restaurant,"50 Eldridge St,New York, NY 10002","(40.7159409, -73.9927712)",(646) 369-8588,Chinese,,2.5,11
rb84INY9Uk1_S4vHCdPXLQ,Chipotle Mexican Grill,"111 Fulton St,New York, NY 10038","(40.7099267, -74.0065609)",(212) 964-0435,Mexican,$,3,111
zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,"49 W 20th St,New York, NY 10011","(40.7409694, -73.9934031)",(646) 524-7409,Chinese,$$$,3.5,437
FavssEgZjXFi2unEXePkVQ,Tacombi - Bleecker Street,"255 Bleecker St,New York, NY 10014","(40.73112, -74.00272)",(646) 964-5984,Mexican,$$,4,374
mUl0wtO7tPkBocuJqZ-7Dw,Dun Huang -  Grand Central,"320 Lexington Ave,New York, NY 10016","(40.74922, -73.97785)",(646) 964-4007,Chinese,$$,4.5,176
IOHaEgK1zDvUvB3SfKuGCw,Parker & Quinn,"64 W 39th St,New York, NY 10018","(40.7525862175813, -73.9850713153442)",(212) 729-0277,American,$$,4,1354
MIaM6XD8nW-y89GaXxs-pw,Yolanda's Tamales,"3380 Broadway,New York, NY 10031","(40.8213076768784, -73.9539987592992)",(347) 499-3757,Mexican,$,5,39
Cnqy9w1BFXZFEaChfox0ow,Rosemary's,"18 Greenwich Ave,New York, NY 10011","(40.734863, -73.99974)",(212) 647-1818,Italian,$$,3.5,961
qVlDLz8Ri-ThAFJgYHuQ9A,Omusubi Gonbei,"370 Lexington Ave,New York, NY 10017","(40.7507224, -73.9768828)",(917) 472-7168,Japanese,$,4.5,49
xIi-TO8iDQCy1ZSHe11_Zw,El Paso Taqueria,"64 E 97th St,New York, NY 10029","(40.787296295166, -73.9528121948242)",(212) 996-1739,Mexican,$$,3,226
ykTNq1F-Vpfw4i4xGhPS0Q,The Little Taco House,"246 West 4th St,New York, NY 10014","(40.73475, -74.00321)",(646) 719-1600,Mexican,,4.5,47
kQvwxbFuvRMoj7G5SkmoCw,I Love Panzerotti-- East Village,"130 St Marks Pl,New York, NY 10009","(40.7266801, -73.9835791)",(646) 596-7113,Italian,,5,8
FvsFSGzbmV56gqtYY4ZfQQ,La Mian Lounge,"25-12 Broadway,Astoria, NY 11106","(40.7631278063422, -73.9279485723007)",(718) 406-9251,Chinese,,4.5,55
zSeISbNAkJwTEqvUGNT-OA,La Nueva Win Hing Restaurant,"40 E 167th St,Bronx, NY 10452","(40.83543, -73.92115)",(718) 992-0404,Chinese,$$,4,26
qrncvjkiKN5Z-JC06ygy6A,Hutong,"731 Lexington Ave,New York, NY 10022","(40.761551, -73.967443)",(212) 758-4800,Chinese,$$$,3.5,275
wUoLj0v2cJ9T4mgebQqoZw,Giardino D'oro,"5 Gold St,New York, NY 10038","(40.70758, -74.00715)",(212) 514-6400,Italian,$$$,4,98
25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,"321 W 42nd St,New York, NY 10036","(40.757916, -73.990702)",(212) 757-1820,Japanese,$$,3.5,321
ZIfh0Vv86ktGZDdM3YME-w,Mexico Lindo Restaurant,"459 2nd Ave,New York, NY 10010","(40.73981, -73.97984)",(212) 679-3665,Mexican,$$,3.5,253
qXdxckyNMQ_jFz7ZFvAWXg,Dos Toros Taqueria,"295 Park Ave S,New York, NY 10010","(40.739847, -73.986326)",(347) 946-6225,Mexican,$$,3.5,136
BeE1tVTCmorm31fwXvX7Wg,Ora di Pasta,"1 W 59th St,New York, NY 10019","(40.7644615, -73.9738617)",(646) 755-3013,Italian,$$,4,178
7_hGsGEkHrjgAiYVjrCFnw,Carbone,"181 Thompson St,New York, NY 10012","(40.728, -74.0001497)",(212) 254-3000,Italian,$$$$,4,1037
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,"28 Mott St,Ste A,New York, NY 10013","(40.71461, -73.99871)",(212) 227-1810,Chinese,$$$,3,854
OAqsZMbjv66nOMqlimnYuQ,Uva,"1486 2nd Ave,New York, NY 10075","(40.7722, -73.95566)",(212) 472-4552,Italian,$$,4,2380
4sNPRRefpFQl-fE_aU5XaA,Refried Beans Mexican Grill,"591 Fort Washington Ave,New York, NY 10033","(40.8549599636967, -73.9370997259323)",(212) 568-2299,Mexican,$$,3.5,272
zwOAiVT4pAmpNGXzj-t5MA,Lilia,"567 Union Ave,Brooklyn, NY 11211","(40.71757, -73.95236)",(718) 576-3095,Italian,$$$,4,799
kvWSD8qHKugLcmDsNBMdfQ,Paola's Osteria,"1246 Madison Ave,New York, NY 10128","(40.78318, -73.9573)",(212) 923-5820,Italian,,4.5,7
hvi63FpI8TIhvVLFsvfKWQ,Angelo's,"146 Mulberry St,New York, NY 10013","(40.718957, -73.997384)",,Italian,$$$,3.5,392
izPtlTgNT9WnibeRrXmvsQ,Hill and Bay,"581 2nd Ave,New York, NY 10016","(40.743507, -73.977165)",(212) 245-5554,American,$$,3.5,318
fMJQBBesd6IBq8vyL79Wqg,Mokum,"464 Amsterdam Ave,New York, NY 10024","(40.78541, -73.9769)",(212) 799-4111,American,,4,80
SBJHGtqJyfaU47NPjGAU6A,China Jade,"1643 2nd Ave,New York, NY 10028","(40.777392, -73.952329)",(212) 717-6688,Chinese,$$,3.5,156
51DwJDP5TOlsCQYc0GQdVQ,West Place,"1288 Amsterdam Ave,New York, NY 10027","(40.8116735, -73.957693)",(212) 932-9390,Chinese,$,3,57
or0Op4EDk95L0vhLwSATcQ,Montagu's Gusto,"645 2nd Ave,New York, NY 10016","(40.74571, -73.97553)",(917) 261-4129,American,$,4.5,98
8FJ8XVa-duF8rPeyfscUPg,Auntie Guan's Kitchen,"219 E 23rd St,New York, NY 10011","(40.73852, -73.98201)",(212) 685-3388,Chinese,$,3.5,132
GAvyDral555vltKrupUcjw,Osteria Laguna,"209 E 42nd St,New York, NY 10017","(40.750647, -73.9737998)",(212) 557-0001,Italian,$$,3.5,336
iQb9J6XGUxNHEwK7aptAYQ,Sous Vide Kitchen - A Virtual Food Hall,"119 E 23rd St,New York, NY 10010","(40.73995, -73.98538)",(646) 895-9232,American,$$,3.5,35
hDj_0pbi4mFR5p1H1w6igw,Misirizzi,"36 E 4th St,New York, NY 10003","(40.7272, -73.99228)",(212) 375-0100,Italian,$$,4.5,140
vsQjfOXS10MQ8_CZ3amhVQ,Downtown Bakery Cocina Mexicana,"69 1st Ave,New York, NY 10003","(40.72543, -73.98711)",(212) 254-1757,Mexican,$,4,253
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,"2896 Broadway,New York, NY 10025","(40.8057641877461, -73.9652019005902)",(917) 261-2497,Chinese,$$,4,186
91rrB0aH3caC70oCkxAynA,Deluxe Green Bo,"66 Bayard St,New York, NY 10013","(40.715540215765, -73.9981645926656)",(212) 625-2359,Chinese,$,3.5,644
HhY7QDRu7EwXTDY4WT1wSA,Serra by Birreria at Eataly Flatiron,"200 5th Ave,Fl 14,New York, NY 10010","(40.74197, -73.9895)",(212) 937-8910,Italian,$$,3,1467
X5HmML-G--nt4lc5VQC2uQ,New Asia,"666 Amsterdam Ave,New York, NY 10025","(40.7918192446232, -73.972065076232)",(646) 678-3689,Chinese,$$,2,43
mc6-ig757TzhPpJ7TV3pEQ,Sal Anthony's,"54E 13th St,New York, NY 10003","(40.734007, -73.991558)",(212) 477-5577,Italian,$$,4,68
PYmjoid5P-Mw8dkkKxZy6w,Harvest Kitchen,"269 Columbus Ave,New York, NY 10023","(40.777697, -73.978357)",(646) 870-0810,American,$$,4,122
RFU-Avz4tlEw3KntD1bAVg,Buona Notte,"120 Mulberry St,New York, NY 10013","(40.7177496, -73.9979524)",(212) 965-1111,Italian,$$,3,70
oq-3mheTFeiOq6ojzdzSNg,Cloister Cafe,"238 E 9th St,New York, NY 10003","(40.7293917334589, -73.987914828836)",(212) 777-9128,American,$$,3,468
ueL0t_7Yu_ev2RrWK9dgDA,Tacombi - Empire State Building,"23 W 33rd St,New York, NY 10118","(40.748375, -73.9864908)",(212) 967-5555,Mexican,$$,4,186
_H52GDibhYc9bs8j1o-1_w,Leonelli Taberna,"7 East 27th St,New York, NY 10016","(40.7439469, -73.9869744)",(212) 451-9495,Italian,$$$,4,51
n-JSnKZcF1Bs-RPcIlb0qw,Elephant & Castle,"68 Greenwich Ave,New York, NY 10011","(40.736214, -74.000729)",(212) 243-1400,American,$$,4,535
hzPBADaUBQEL30MGrvKsww,Il Tinello Ristorante Italiano,"16 W 56th St,New York, NY 10019","(40.76256, -73.97566)",(212) 245-4388,Italian,$$$$,4.5,279
hmdm-dO72hLsMQwQRcGEUQ,Atrium Dumbo,"15 Main St,Brooklyn, NY 11201","(40.7033899, -73.9904923)",(718) 858-1095,American,$$,3.5,666
RQRQOO_CGhj16AIz4KqlQA,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,"88 E Broadway,Stall B45,New York, NY 10002","(40.713837, -73.99414)",(212) 431-3555,Chinese,$,4,26
YdAtCf_13UK-uvXuOMrhNg,Radiance,"208 E 50th St,2nd & 3rd Ave,New York, NY 10022","(40.7555779423723, -73.9703503944427)",(212) 888-8060,Chinese,$$,3.5,174
K9kL1ice5jlkPXcNyTus3Q,Pasta Lovers,"142 W 49th St,New York, NY 10019","(40.759899, -73.982994)",(212) 819-1155,Italian,$$,3.5,355
UQZmhaPAMdZabid6ccvhTg,Il Punto Ristorante,"507 9th Ave,New York, NY 10018","(40.75612, -73.99467)",(212) 244-0088,Italian,$$$,4,352
2mzyXxnstSPcpDS3u5g_7w,Park Avenue Winter,"360 Park Ave S,New York, NY 10010","(40.742117, -73.985579)",(212) 951-7111,American,$$$,4,963
g512kssHLLTdDbUJHTmJFw,Stick To My Pot Potsticker,"224 W 35th St,New York, NY 10001","(40.75202, -73.99121)",(646) 822-2003,Chinese,$,4.5,130
QzKASdqNpVXkVUgb_uX43g,Horn’s Hook Tavern,"1589 First Ave,New York, NY 10028","(40.774799, -73.95116)",(212) 879-1500,American,,5,7
gQ6DNeLNWQV-zwWyuFeBpg,No. 1 Chinese Restaurant,"10 S William St,New York, NY 10004","(40.7046671846472, -74.0105490435282)",(212) 952-0890,Chinese,$$,3,156
1iy3W3yX6BGYF2387OPXQg,Ivy Lane,"116 E 60th St,New York, NY 10022","(40.763027, -73.968715)",(212) 641-0577,American,,4.5,59
4TQMO6AaKSXHMbKvGAf-gg,Llama San,"359 6th Ave,New York, NY 10014","(40.73225, -74.00078)",(646) 490-4422,Japanese,$$$,4,119
ehdmja52dNhEf_Yyipf0eA,Noches Mexicanas,"524 Brook Ave,Bronx, NY 10455","(40.81444, -73.91489)",(347) 591-0645,Mexican,$$,4,27
ZtjF2N3eYOjtnI3cES2fpw,Duke Eatery,"300 Park Ave,New York, NY 10022","(40.7569688575924, -73.9750746534424)",(212) 625-7777,American,$$,4,55
0sR9gXJYvnSuEUaqiEmvRg,Nino's Restaurant,"1354 1st Ave,New York, NY 10021","(40.768115, -73.955328)",(212) 988-0002,Italian,$$$,3.5,246
3iLPrhNb02n81GdxP_jqgQ,North Square,"103 Waverly Pl,New York, NY 10011","(40.73251, -73.99866)",(212) 254-1200,American,$$,4,294
TBPoZ9bESX0YnIZ0uKjX_w,Ennju,"20 E 17th St,New York, NY 10003","(40.73737, -73.99116)",(646) 336-7004,Japanese,$$,3.5,241
5a1e4YegoUkikCuU208w8w,De Yong Xing,"305 Broome St,Ste 11,New York, NY 10002","(40.71858, -73.99243)",(646) 613-1719,Chinese,,3,1
FZq-6qLB1RLG59V8dTnFhw,Hua Xia,"49 Division St,New York, NY 10002","(40.7142606365804, -73.9951291801726)",(212) 965-1926,Chinese,$$,2.5,4
x593rd-PSjGje4Uks1FKEg,Rai Rai Ken,"218 E 10th St,New York, NY 10003","(40.72924, -73.9858)",(212) 477-7030,Japanese,$$,3.5,834
bdKc4CSJPv-XLgxVwrtPrg,Forlini's Restaurant,"93 Baxter St,New York, NY 10013","(40.71695, -73.99957)",(212) 349-6779,Italian,$$$,4.5,446
PerCtK0A27ku-cmBVMh5tw,Porto Salvo,"424 E 161st St,Bronx, NY 10451","(40.82368, -73.91294)",(929) 376-7866,Italian,$$,4.5,140
w2Bt2DkJu7tiX2KzqlO0NQ,Bar Sardine,"183 W 10th St,New York, NY 10014","(40.7343842119037, -74.0027010019169)",,American,$$,4,231
BdHWUmVFuo1R8Lctv4K1Ow,El Parador Cafe,"325 E 34th St,New York, NY 10016","(40.7444599, -73.97472)",(212) 679-6812,Mexican,$$,4,430
Ck09FempamAKGSPsV_bX-A,Xixa,"241 S 4th St,Brooklyn, NY 11211","(40.7104, -73.95854)",(718) 388-8860,Mexican,$$$,4.5,578
ZSDq6s2BFnvZEU4apxXbew,Di Palma Brothers Restaurant,"8728 Kennedy Blvd,North Bergen, NJ 07047","(40.808952, -74.007419)",(201) 868-3005,Italian,$$,4,114
xeC9vn3dxVVzAMR_aFwfXg,IL Brigante,"214 Front St,New York, NY 10038","(40.707492, -74.002571)",(212) 285-0222,Italian,$$,3.5,401
PRd1P_8glLwB5cNO-hFEcw,China Wok,"454-A Lenox Ave,New York, NY 10037","(40.8124997466803, -73.9418902248144)",(212) 281-4188,Chinese,$,4,14
D1zMdl-vHRZHQctWeq3brQ,Chipotle Mexican Grill,"501 Fashion Ave,New York, NY 10018","(40.7531443479043, -73.9888011980062)",(212) 840-0486,Mexican,$,3,89
Y98a2y3r77l7S4wVS4Vqzg,No5nyc,"35-43 37th St,Long Island City, NY 11101","(40.75447, -73.92456)",(718) 729-5665,American,$$,4,167
o0N93sxw6jK4-SZP0Ksn3A,El Buen Gusto Restaurant,"30-85 14st,Long Island City, NY 11102","(40.76864, -73.93129)",(347) 848-0435,Mexican,,4.5,4
vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,"227 Canal St,New York, NY 10013","(40.71787, -73.99948)",(646) 649-5965,Japanese,$$,4,488
VAkdznBlCPQ7KFvm-Kma0g,Toast,"3157 Broadway,New York, NY 10027","(40.81486, -73.9594)",(212) 662-1144,American,$$,4,314
JbAdL2vOd-8O_Xa2wRktug,New Hong Wong Seafood Restaurant,"100 Bowery,New York, NY 10013","(40.717796, -73.995498)",(212) 226-8778,Chinese,$$,3.5,30
PUwrkoUztUYs4VdHlK9qBg,Wa Lung Kitchen,"557 Grand St,New York, NY 10002","(40.713919, -73.980251)",(212) 254-3775,Chinese,$,3,66
nrxSzq-VxLqD7aFkE4SH3Q,Cocoron,"37 Kenmare St,New York, NY 10012","(40.7207236, -73.9953191)",(212) 966-0800,Japanese,$$,4,646
WG639VkTjmK5dzydd1BBJA,Rubirosa,"235 Mulberry St,New York, NY 10012","(40.722766, -73.996233)",(212) 965-0500,Italian,$$,4.5,2248
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,"920 Amsterdam Ave,New York, NY 10025","(40.80006, -73.96639)",(646) 596-7970,Chinese,$$,4.5,209
k66YEH3vXH_sNOQ7-vT1UQ,Swing 46,"349 W 46th St,New York, NY 10036","(40.76067, -73.98974)",(212) 262-9554,American,$$$,3.5,281
bbb6QZReetkrrubqGWJokQ,Pulqueria,"11 Doyers St,New York, NY 10013","(40.71448, -73.99819)",(212) 227-3099,Mexican,$$,3.5,481
9ZTyAKZI0cpCbmTYZgNjAA,Santa Clarita,"237 Willis Ave,Bronx, NY 10454","(40.809496, -73.922842)",(718) 292-9399,Mexican,$,5,21
uPWyvfh5qSrVbujhjsDiiw,Oregano,"102 Berry St,Brooklyn, NY 11249","(40.7190165, -73.9586248)",(718) 599-5988,Italian,$$,4,404
Gzwpeu4rw8T-XDYCllegxQ,Nello,"696 Madison Ave,New York, NY 10065","(40.765797, -73.970076)",(212) 980-9099,Italian,$$$$,2,342
OKc49LvmOgteQoFqzzmv_A,Bronx Drafthouse,"884 Gerard Ave,Bronx, NY 10452","(40.8278536, -73.9245554)",(929) 265-9759,American,$$,4,211
R44yyBS53qSeaDz76sn7gA,Taco Bell,"545 6th Ave,New York, NY 10011","(40.737979, -73.996795)",(646) 484-9960,Mexican,,4.5,8
LXdblKc5g1Dp17xiV-Am1w,Trattoria Dell'Arte,"900 7th Ave,New York, NY 10019","(40.765295646702, -73.98046281606)",(212) 245-9800,Italian,$$$,4,1025
4jRVqVqkCNFwV8xxh2Jo3Q,Empire Corner II,"1415 5th Ave,New York, NY 10029","(40.800489, -73.9463817825413)",(212) 410-5756,Chinese,$,2.5,23
HD0e3eHwv573qHZOJJitWg,Aurora Soho,"510 Broome St,New York, NY 10013","(40.723543, -74.003199)",(212) 334-9020,Italian,$$$,4,464
XHhRAKq6DArQXYhkgvwaow,Spaghetti Incident,"231 Eldridge St,New York, NY 10002","(40.7223153441439, -73.9899454318763)",(646) 896-1446,Italian,$$,4,591
cstY7raneU90iTj5hCOC0A,Baita at Eataly Flatiron,"200 Fifth Ave,New York, NY 10010","(40.742165, -73.989894)",(212) 937-8910,Italian,$$,3,153
VUcrIqM40HWWb2sxAS9mLA,Cesca,"164 W 75th St,New York, NY 10023","(40.7802345045165, -73.9796698035772)",(212) 787-6300,Italian,$$$,3.5,396
nrsWSUJdNtOhV2UzPi-oOQ,La Preciosa China Restaurant,"163 E 116th St,New York, NY 10029","(40.7985954284668, -73.940803527832)",(212) 369-3921,Chinese,$$,3,23
NAlOPUbFQVE0bUu8_wmBLQ,Rezdôra,"27 E 20th St,New York, NY 10003","(40.73901, -73.9891)",,Italian,,4,210
hyBM_Xk9Hzp38acTHAHlBQ,dell'anima,"600 11th Ave,New York, NY 10036","(40.76234, -73.99695)",(212) 366-6633,Italian,$$$,4,642
3uJAt1EHG0x9pz_c91AHuQ,Peking Garden,"3163 Broadway,New York, NY 10027","(40.8149986, -73.9592896)",(212) 865-3600,Chinese,$,3.5,31
1gK-0_lGqjxbwiHWcXXdzg,ABCV,"38 E 19th St,New York, NY 10003","(40.7379039812942, -73.9888740099824)",(212) 475-5829,American,$$$,4,522
eWMuXtaBzf0H5u0Vf_zpjw,Ciccio,"190 6th Ave,New York, NY 10013","(40.7263263267119, -74.0034471165676)",(646) 476-9498,Italian,$$,4.5,280
GoHiAkblJb7mqFEiD8T62g,Dig,"2884 Broadway,New York, NY 10025","(40.8055649, -73.9653549)",(212) 776-4047,American,$$,4,324
FakrQWMNdYoBIp18Tpvn0Q,Pangea,"178 2nd Ave,New York, NY 10003","(40.730472, -73.9859)",(212) 995-0900,Italian,$$,3.5,136
qLLxS7RwNEjP_jq_KQrPfA,Traif,"229 S 4th St,Brooklyn, NY 11211","(40.710658, -73.958872)",(347) 844-9578,American,$$$,4.5,1864
M6XZ8IIOGmBfh79vk79Eqw,Tacombi - Williamsburg,"242 Metropolitan Ave,New York, NY 11211","(40.71489, -73.95949)",(718) 599-3496,Mexican,,4.5,49
5MpWHGQ6Qc-M4q1KL_nioA,Bar B,"84 7th Ave,New York, NY 10011","(40.7395804, -73.999118)",(212) 229-1888,Italian,$$,4.5,184
dvRKiQbscruyTLaAL7q3PA,Row House,"2128 Frederick Douglass Blvd,New York, NY 10026","(40.803531, -73.95565)",(212) 256-0019,American,$$,3.5,361
vgG8hgJbPLKfx-n9TYqCDw,Ling Kee Beef Jerky,"42 Canal St,New York, NY 10002","(40.71466, -73.99148)",(212) 965-1206,Chinese,$,4.5,176
PntYFpmgQjAuccjszMFbBw,Bettola,"412 Amsterdam Ave,New York, NY 10024","(40.78367, -73.97816)",(212) 787-1660,Italian,$$,3.5,202
FA_0DX6FwHm1Lnqz_fd9iA,Mi Casita Restaurant,"1484 Amsterdam Ave,New York, NY 10031","(40.81795, -73.953333)",(212) 234-3331,Mexican,$,2.5,37
UUIKdOylovTfXGvvKTN_yQ,One Dine,"285 Fulton St,One World Trade Center,New York, NY 10007","(40.713122, -74.013364)",(844) 696-1776,American,$$$,3,149
POGfmcCkuLpkP_Vz98DuwQ,Caliente Cab,"61 7th Ave S,New York, NY 10014","(40.7318059, -74.0035903)",(212) 243-8517,Mexican,$$,2.5,816
LOSeyhiSWBPa6fS3H7xQMw,Silver Palace,"3438 Broadway,New York, NY 10031","(40.82303, -73.9526)",(212) 283-8000,Chinese,,3.5,6
xzN2k19JXDYjOWAhNw62aw,Adoro Lei,"287 Hudson St,New York, NY 10013","(40.725612, -74.007916)",(646) 666-5096,Italian,$$,4.5,295
iw5iI-jFXnDZaeiGt4Weaw,Twisted Mexican Grill,"18-33 Astoria Blvd,Astoria, NY 11102","(40.772422, -73.9264379)",(718) 278-1110,Mexican,$,4.5,56
s2RK1D48U5XO7OUG5N2yTA,Cha Cha's,"113 Mulberry St,New York, NY 10013","(40.7176, -73.99839)",(212) 431-9755,Italian,$$,2.5,130
y42mG4JhfDHoy1nxqoH8eg,Jesus Taco,"501 W 145th St,New York, NY 10031","(40.82549, -73.94781)",(212) 234-3330,Mexican,$,3,76
cCHkQ5oISNafWnLoBpsagg,Yue Wong Restaurant,"60 Bayard St,New York, NY 10013","(40.715546, -73.99774)",(646) 609-2331,Chinese,,4.5,4
VIIfYEzIppjps0K_J_8zLg,El Rio Grande,"160 E 38th St,New York, NY 10016","(40.74826, -73.97669)",(212) 867-0922,Mexican,$$,3.5,627
La78lTOdzTrdFYTGXUp7og,Oaxaca Taqueria,"424 Amsterdam Ave,New York, NY 10024","(40.7841453552246, -73.9778137207031)",(212) 580-4888,Mexican,$,3.5,391
B3i4zs5wquFu1UZyzYJ-bQ,BaoHaus,"238 E 14th St,New York, NY 10003","(40.7324690923782, -73.9857136011124)",(646) 669-8889,Chinese,$$,3.5,1941
t86q8MbsrW8pB8bmfwPWTw,Blockheads,"954 2nd Ave,New York, NY 10022","(40.7551, -73.96802)",(212) 750-2020,Mexican,$$,3.5,462
zNcDCPiUsE5aT6jyaCVtmA,Fresco's Cantina,"12-14 31st Ave,Long Island City, NY 11106","(40.76837, -73.93303)",(347) 808-7338,Mexican,$$,4.5,233
l7OsDvMOO3ji3fg0nT0QzA,Tony's Di Napoli,"1081 3rd Ave,New York, NY 10065","(40.76435, -73.96408)",(212) 888-6333,Italian,$$,4,672
0o0s6bUIuy0LTGNR3xYzzw,Dos Toros Taqueria,"1111 Lexington Ave,New York, NY 10075","(40.7739509, -73.9594762)",(212) 535-4658,Mexican,$,3.5,383
yi6jIxzHo-nbAOG4KWuqcw,Maialino,"2 Lexington Ave,New York, NY 10010","(40.738437, -73.985686)",(212) 777-2410,Italian,$$$,4,1391
